897727,Perth,02/01/2016,DJ Willey,Western Australia Cricket Association Ground,0,Perth Scorchers,Sydney Sixers,Sydney Sixers,bat,Perth Scorchers,wickets,9,N,NA,AJ Barrow,P Wilson
897729,Brisbane,03/01/2016,CA Lynn,"Brisbane Cricket Ground, Woolloongabba",0,Brisbane Heat,Sydney Thunder,Brisbane Heat,field,Brisbane Heat,wickets,6,N,NA,SD Fry,MW Graham-Smith
897731,Hobart,04/01/2016,CP Tremain,Bellerive Oval,0,Hobart Hurricanes,Melbourne Renegades,Melbourne Renegades,field,Melbourne Renegades,wickets,5,N,NA,SJ Nogajski,P Wilson
897733,Adelaide,05/01/2016,TM Head,Adelaide Oval,0,Adelaide Strikers,Perth Scorchers,Adelaide Strikers,bat,Adelaide Strikers,runs,36,N,NA,SAJ Craig,GJ Davidson
897735,Melbourne,06/01/2016,GJ Maxwell,Melbourne Cricket Ground,0,Melbourne Stars,Hobart Hurricanes,Melbourne Stars,field,Melbourne Stars,wickets,8,N,NA,GC Joshua,SJ Nogajski
897737,Sydney,07/01/2016,CT Bancroft,Sydney Showground Stadium,0,Sydney Thunder,Perth Scorchers,Sydney Thunder,field,Perth Scorchers,runs,30,N,NA,GJ Davidson,P Wilson
897739,Brisbane,08/01/2016,DPMD Jayawardene,"Brisbane Cricket Ground, Woolloongabba",0,Brisbane Heat,Adelaide Strikers,Adelaide Strikers,field,Adelaide Strikers,wickets,8,N,NA,AJ Barrow,PJ Gillespie
897741,Melbourne,09/01/2016,MP Stoinis,Docklands Stadium,0,Melbourne Renegades,Melbourne Stars,Melbourne Stars,field,Melbourne Stars,wickets,8,N,NA,GC Joshua,MD Martell
897743,Hobart,10/01/2016,MA Carberry,Bellerive Oval,0,Hobart Hurricanes,Perth Scorchers,Perth Scorchers,bat,Perth Scorchers,runs,1,N,NA,AJ Barrow,P Wilson
897745,Sydney,10/01/2016,JA Burns,Sydney Cricket Ground,0,Sydney Sixers,Brisbane Heat,Brisbane Heat,bat,Brisbane Heat,runs,6,N,NA,PJ Gillespie,MW Graham-Smith
897747,Sydney,11/01/2016,CL White,Sydney Showground Stadium,0,Sydney Thunder,Melbourne Renegades,Sydney Thunder,bat,Melbourne Renegades,wickets,5,N,NA,GA Abood,SAJ Craig
897749,Adelaide,13/01/2016,AU Rashid,Adelaide Oval,0,Adelaide Strikers,Hobart Hurricanes,Hobart Hurricanes,bat,Adelaide Strikers,wickets,6,N,NA,SAJ Craig,P Wilson
897751,Melbourne,14/01/2016,S Badree,Melbourne Cricket Ground,0,Melbourne Stars,Brisbane Heat,Melbourne Stars,field,Brisbane Heat,runs,56,N,NA,GJ Davidson,SJ Nogajski
897753,Sydney,16/01/2016,SR Watson,Sydney Cricket Ground,0,Sydney Sixers,Sydney Thunder,Sydney Sixers,field,Sydney Thunder,runs,46,N,NA,GA Abood,JD Ward
897757,Melbourne,18/01/2016,TM Head,Docklands Stadium,0,Melbourne Renegades,Adelaide Strikers,Melbourne Renegades,field,Adelaide Strikers,runs,27,N,NA,GA Abood,SAJ Craig
897759,Adelaide,21/01/2016,UT Khawaja,Adelaide Oval,0,Adelaide Strikers,Sydney Thunder,Adelaide Strikers,bat,Sydney Thunder,wickets,8,N,NA,GA Abood,SD Fry
897761,Melbourne,22/01/2016,KP Pietersen,Melbourne Cricket Ground,0,Melbourne Stars,Perth Scorchers,Melbourne Stars,field,Melbourne Stars,wickets,7,N,NA,GC Joshua,SJ Nogajski
897763,Melbourne,24/01/2016,UT Khawaja,Melbourne Cricket Ground,0,Melbourne Stars,Sydney Thunder,Sydney Thunder,field,Sydney Thunder,wickets,3,N,NA,SD Fry,SJ Nogajski
1023581,Sydney,20/12/2016,MC Henriques,Sydney Showground Stadium,0,Sydney Thunder,Sydney Sixers,Sydney Sixers,field,Sydney Sixers,wickets,9,N,NA,JD Ward,P Wilson
1023583,Adelaide,21/12/2016,BB McCullum,Adelaide Oval,0,Adelaide Strikers,Brisbane Heat,Adelaide Strikers,field,Brisbane Heat,runs,10,N,NA,SAJ Craig,SJ Nogajski
1023585,Melbourne,22/12/2016,AJ Finch,Docklands Stadium,0,Melbourne Renegades,Sydney Thunder,Sydney Thunder,field,Melbourne Renegades,runs,49,N,NA,GA Abood,MW Graham-Smith
1023587,Sydney,23/12/2016,DJM Short,Sydney Cricket Ground,0,Sydney Sixers,Hobart Hurricanes,Sydney Sixers,field,Hobart Hurricanes,runs,60,N,NA,PJ Gillespie,P Wilson
1023589,Perth,23/12/2016,AJ Turner,Western Australia Cricket Association Ground,0,Perth Scorchers,Adelaide Strikers,Adelaide Strikers,field,Perth Scorchers,runs,48,N,NA,GJ Davidson,MD Martell
1023591,Hobart,26/12/2016,RJ Quiney,Bellerive Oval,0,Hobart Hurricanes,Melbourne Stars,Hobart Hurricanes,bat,Melbourne Stars,wickets,7,N,NA,GC Joshua,P Wilson
1023593,Sydney,27/12/2016,J Botha,Sydney Cricket Ground,0,Sydney Sixers,Perth Scorchers,Perth Scorchers,bat,Sydney Sixers,wickets,6,N,NA,SD Fry,MW Graham-Smith
1023595,Sydney,28/12/2016,CA Lynn,Sydney Showground Stadium,0,Sydney Thunder,Brisbane Heat,Brisbane Heat,field,Brisbane Heat,wickets,3,N,NA,SAJ Craig,DB Mealey
1023597,Melbourne,29/12/2016,M Klinger,Docklands Stadium,0,Melbourne Renegades,Perth Scorchers,Perth Scorchers,field,Perth Scorchers,wickets,4,N,NA,GJ Davidson,MD Martell
1023599,Brisbane,30/12/2016,CA Lynn,"Brisbane Cricket Ground, Woolloongabba",0,Brisbane Heat,Hobart Hurricanes,Brisbane Heat,field,Brisbane Heat,wickets,7,N,NA,JD Ward,P Wilson
1023601,Adelaide,31/12/2016,SA Abbott,Adelaide Oval,0,Adelaide Strikers,Sydney Sixers,Sydney Sixers,field,Adelaide Strikers,runs,48,N,NA,AJ Barrow,GJ Davidson
1023603,Melbourne,01/01/2017,GB Hogg,Melbourne Cricket Ground,0,Melbourne Stars,Melbourne Renegades,Melbourne Stars,field,Melbourne Renegades,runs,7,N,D/L,SAJ Craig,GC Joshua
1023605,Perth,01/01/2017,MR Marsh,Western Australia Cricket Association Ground,0,Perth Scorchers,Sydney Thunder,Sydney Thunder,field,Perth Scorchers,runs,50,N,NA,GA Abood,MW Graham-Smith
1023607,Hobart,02/01/2017,DT Christian,Bellerive Oval,0,Hobart Hurricanes,Adelaide Strikers,Hobart Hurricanes,field,Hobart Hurricanes,wickets,8,N,NA,PJ Gillespie,JD Ward
1023609,Brisbane,03/01/2017,DP Hughes,"Brisbane Cricket Ground, Woolloongabba",0,Brisbane Heat,Sydney Sixers,Sydney Sixers,field,Sydney Sixers,wickets,3,N,NA,AJ Barrow,MD Martell
1023611,Sydney,04/01/2017,EJG Morgan,Sydney Showground Stadium,0,Sydney Thunder,Melbourne Stars,Sydney Thunder,field,Sydney Thunder,wickets,6,N,NA,GA Abood,SD Fry
1023613,Perth,05/01/2017,CA Lynn,Western Australia Cricket Association Ground,0,Perth Scorchers,Brisbane Heat,Perth Scorchers,bat,Brisbane Heat,wickets,9,N,NA,PJ Gillespie,JD Ward
1023615,Adelaide,06/01/2017,BR Dunk,Adelaide Oval,0,Adelaide Strikers,Hobart Hurricanes,Adelaide Strikers,field,Adelaide Strikers,wickets,5,N,NA,SD Fry,MW Graham-Smith
1023617,Melbourne,07/01/2017,A Zampa,Docklands Stadium,0,Melbourne Renegades,Melbourne Stars,Melbourne Renegades,field,Melbourne Stars,runs,46,N,NA,GC Joshua,SJ Nogajski
1023619,Hobart,08/01/2017,SR Watson,Bellerive Oval,0,Hobart Hurricanes,Sydney Thunder,Sydney Thunder,field,Sydney Thunder,wickets,6,N,NA,GJ Davidson,MD Martell
1023621,Sydney,09/01/2017,BJ Haddin,Sydney Cricket Ground,0,Sydney Sixers,Melbourne Renegades,Melbourne Renegades,bat,Sydney Sixers,wickets,6,N,NA,SAJ Craig,AK Wilds
1023623,Melbourne,10/01/2017,BW Hilfenhaus,Melbourne Cricket Ground,0,Melbourne Stars,Adelaide Strikers,Melbourne Stars,field,Melbourne Stars,wickets,2,N,NA,JD Ward,P Wilson
1023625,Brisbane,11/01/2017,M Klinger,"Brisbane Cricket Ground, Woolloongabba",0,Brisbane Heat,Perth Scorchers,Brisbane Heat,field,Perth Scorchers,runs,27,N,NA,SD Fry,MW Graham-Smith
1023627,Melbourne,12/01/2017,BR McDermott,Docklands Stadium,0,Melbourne Renegades,Hobart Hurricanes,Hobart Hurricanes,field,Hobart Hurricanes,wickets,2,N,NA,PJ Gillespie,P Wilson
1023629,Sydney,14/01/2017,Fawad Ahmed,Sydney Cricket Ground,0,Sydney Sixers,Sydney Thunder,Sydney Sixers,bat,Sydney Thunder,wickets,8,N,NA,AJ Barrow,GJ Davidson
1023631,Perth,14/01/2017,MA Beer,Western Australia Cricket Association Ground,0,Perth Scorchers,Melbourne Stars,Perth Scorchers,bat,Melbourne Stars,wickets,7,N,NA,GC Joshua,DB Mealey
1023633,Adelaide,16/01/2017,MS Harris,Adelaide Oval,0,Adelaide Strikers,Melbourne Renegades,Adelaide Strikers,field,Melbourne Renegades,runs,6,N,NA,JD Ward,AK Wilds
1023635,Melbourne,17/01/2017,MJ Swepson,Melbourne Cricket Ground,0,Melbourne Stars,Brisbane Heat,Melbourne Stars,bat,Brisbane Heat,wickets,7,N,NA,GA Abood,MW Graham-Smith
1023637,Sydney,18/01/2017,IS Sodhi,Sydney Showground Stadium,0,Sydney Thunder,Adelaide Strikers,Sydney Thunder,field,Adelaide Strikers,runs,77,N,NA,AJ Barrow,MD Martell
1023639,Brisbane,20/01/2017,AJ Finch,"Brisbane Cricket Ground, Woolloongabba",0,Brisbane Heat,Melbourne Renegades,Brisbane Heat,field,Melbourne Renegades,runs,1,N,NA,SAJ Craig,SJ Nogajski
1023641,Hobart,21/01/2017,SE Marsh,Bellerive Oval,0,Hobart Hurricanes,Perth Scorchers,Perth Scorchers,field,Perth Scorchers,wickets,7,N,NA,GA Abood,MW Graham-Smith
1023643,Melbourne,21/01/2017,SA Abbott,Melbourne Cricket Ground,0,Melbourne Stars,Sydney Sixers,Sydney Sixers,field,Sydney Sixers,wickets,3,N,NA,AJ Barrow,GJ Davidson
1023645,Perth,24/01/2017,MG Johnson,Western Australia Cricket Association Ground,0,Perth Scorchers,Melbourne Stars,Perth Scorchers,field,Perth Scorchers,wickets,7,N,NA,SAJ Craig,SJ Nogajski
1023647,Brisbane,25/01/2017,MC Henriques,"Brisbane Cricket Ground, Woolloongabba",0,Brisbane Heat,Sydney Sixers,Sydney Sixers,field,Sydney Sixers,tie,NA,Y,NA,GA Abood,GC Joshua
1023649,Perth,28/01/2017,JA Richardson,Western Australia Cricket Association Ground,0,Perth Scorchers,Sydney Sixers,Perth Scorchers,field,Perth Scorchers,wickets,9,N,NA,MD Martell,P Wilson
1114856,Sydney,19/12/2017,SR Watson,Sydney Showground Stadium,0,Sydney Thunder,Sydney Sixers,Sydney Thunder,field,Sydney Thunder,wickets,5,N,NA,PJ Gillespie,GA Abood
1114857,Brisbane,20/12/2017,MP Stoinis,"Brisbane Cricket Ground, Woolloongabba",0,Brisbane Heat,Melbourne Stars,Melbourne Stars,field,Brisbane Heat,runs,15,N,NA,JD Ward,SAJ Craig
1114858,Hobart,21/12/2017,DJ Bravo,Bellerive Oval,0,Hobart Hurricanes,Melbourne Renegades,Melbourne Renegades,field,Melbourne Renegades,wickets,7,N,NA,SJ Nogajski,MW Graham-Smith
1114859,Adelaide,22/12/2017,Rashid Khan,Adelaide Oval,0,Adelaide Strikers,Sydney Thunder,Adelaide Strikers,bat,Adelaide Strikers,runs,53,N,NA,GJ Davidson,SA Lightbody
1114860,Sydney,23/12/2017,AJ Turner,Sydney Cricket Ground,0,Sydney Sixers,Perth Scorchers,Perth Scorchers,field,Perth Scorchers,wickets,6,N,NA,RJ Tucker,GC Joshua
1114861,Melbourne,23/12/2017,JD Wildermuth,Docklands Stadium,0,Melbourne Renegades,Brisbane Heat,Melbourne Renegades,field,Melbourne Renegades,wickets,7,N,NA,P Wilson,JD Ward
1114862,Perth,26/12/2017,HWR Cartwright,W.A.C.A. Ground,0,Perth Scorchers,Melbourne Stars,Melbourne Stars,field,Perth Scorchers,runs,13,N,NA,SA Lightbody,SD Fry
1114863,Brisbane,27/12/2017,AI Ross,"Brisbane Cricket Ground, Woolloongabba",0,Brisbane Heat,Sydney Thunder,Sydney Thunder,bat,Brisbane Heat,wickets,6,N,D/L,GA Abood,AK Wilds
1114864,Sydney,28/12/2017,AT Carey,Sydney Cricket Ground,0,Sydney Sixers,Adelaide Strikers,Sydney Sixers,field,Adelaide Strikers,runs,6,N,NA,P Wilson,SAJ Craig
1114865,Melbourne,29/12/2017,MG Johnson,Docklands Stadium,0,Melbourne Renegades,Perth Scorchers,Perth Scorchers,field,Perth Scorchers,wickets,3,N,NA,PJ Gillespie,AK Wilds
1114866,Launceston,30/12/2017,JC Buttler,Aurora Stadium,0,Hobart Hurricanes,Sydney Thunder,Hobart Hurricanes,field,Sydney Thunder,runs,57,N,NA,GJ Davidson,SD Fry
1114867,Adelaide,31/12/2017,MG Neser,Adelaide Oval,0,Adelaide Strikers,Brisbane Heat,Adelaide Strikers,bat,Adelaide Strikers,runs,56,N,NA,GC Joshua,MW Graham-Smith
1114868,Sydney,01/01/2018,DJM Short,Sydney Showground Stadium,0,Sydney Thunder,Hobart Hurricanes,Sydney Thunder,field,Hobart Hurricanes,runs,9,N,NA,PJ Gillespie,GA Abood
1114869,Perth,01/01/2018,M Klinger,W.A.C.A. Ground,0,Perth Scorchers,Sydney Sixers,Perth Scorchers,field,Perth Scorchers,wickets,6,N,NA,JD Ward,DM Koch
1114870,Melbourne,02/01/2018,MJ Swepson,Melbourne Cricket Ground,0,Melbourne Stars,Brisbane Heat,Brisbane Heat,field,Brisbane Heat,wickets,9,N,NA,GC Joshua,MW Graham-Smith
1114871,Geelong,03/01/2018,AJ Finch,"Simonds Stadium, South Geelong, Victoria",0,Melbourne Renegades,Sydney Sixers,Melbourne Renegades,field,Melbourne Renegades,wickets,8,N,NA,GJ Davidson,SD Fry
1114872,Hobart,04/01/2018,DJM Short,Bellerive Oval,0,Hobart Hurricanes,Adelaide Strikers,Hobart Hurricanes,bat,Hobart Hurricanes,runs,7,N,NA,GC Joshua,SJ Nogajski
1114873,Brisbane,05/01/2018,BCJ Cutting,"Brisbane Cricket Ground, Woolloongabba",0,Brisbane Heat,Perth Scorchers,Perth Scorchers,field,Brisbane Heat,runs,49,N,NA,PJ Gillespie,AK Wilds
1114874,Melbourne,06/01/2018,Mohammad Nabi,Melbourne Cricket Ground,0,Melbourne Stars,Melbourne Renegades,Melbourne Renegades,field,Melbourne Renegades,wickets,6,N,NA,JD Ward,SAJ Craig
1114875,Sydney,07/01/2018,Rashid Khan,Sydney Showground Stadium,0,Sydney Thunder,Adelaide Strikers,Adelaide Strikers,bat,Adelaide Strikers,runs,25,N,NA,SA Lightbody,SD Fry
1114876,Hobart,08/01/2018,SW Billings,Bellerive Oval,0,Hobart Hurricanes,Sydney Sixers,Hobart Hurricanes,bat,Hobart Hurricanes,runs,5,N,NA,SAJ Craig,DM Koch
1114877,Perth,08/01/2018,AJ Turner,W.A.C.A. Ground,0,Perth Scorchers,Melbourne Renegades,Perth Scorchers,field,Perth Scorchers,wickets,5,N,NA,SJ Nogajski,MW Graham-Smith
1114878,Adelaide,09/01/2018,TM Head,Adelaide Oval,0,Adelaide Strikers,Melbourne Stars,Melbourne Stars,bat,Adelaide Strikers,wickets,8,N,NA,PJ Gillespie,AK Wilds
1114879,Brisbane,10/01/2018,DJM Short,"Brisbane Cricket Ground, Woolloongabba",0,Brisbane Heat,Hobart Hurricanes,Hobart Hurricanes,bat,Hobart Hurricanes,runs,3,N,NA,Geoff Davidson,SD Fry
1114880,Sydney,11/01/2018,UT Khawaja,Sydney Showground Stadium,0,Sydney Thunder,Perth Scorchers,Sydney Thunder,bat,Sydney Thunder,runs,3,N,NA,PJ Gillespie,AK Wilds
1114881,Melbourne,12/01/2018,KP Pietersen,Docklands Stadium,0,Melbourne Renegades,Melbourne Stars,Melbourne Renegades,field,Melbourne Stars,runs,23,N,NA,GC Joshua,MW Graham-Smith
1114882,Alice Springs,13/01/2018,AC Agar,Traeger Park,0,Adelaide Strikers,Perth Scorchers,Perth Scorchers,field,Perth Scorchers,wickets,6,N,NA,JD Ward,DM Koch
1114883,Sydney,13/01/2018,CJ Green,Sydney Cricket Ground,0,Sydney Sixers,Sydney Thunder,Sydney Sixers,field,Sydney Sixers,wickets,8,N,NA,GJ Davidson,SA Lightbody
1114884,Hobart,15/01/2018,DT Christian,Bellerive Oval,0,Hobart Hurricanes,Brisbane Heat,Brisbane Heat,bat,Hobart Hurricanes,wickets,6,N,NA,GA Abood,AK Wilds
1114885,Melbourne,16/01/2018,NM Lyon,Melbourne Cricket Ground,0,Melbourne Stars,Sydney Sixers,Sydney Sixers,field,Sydney Sixers,wickets,8,N,NA,JD Ward,SAJ Craig
1114886,Adelaide,17/01/2018,AT Carey,Adelaide Oval,0,Adelaide Strikers,Hobart Hurricanes,Adelaide Strikers,bat,Adelaide Strikers,runs,11,N,NA,GJ Davidson,SA Lightbody
1114887,Sydney,18/01/2018,SA Abbott,Sydney Cricket Ground,0,Sydney Sixers,Brisbane Heat,Sydney Sixers,field,Sydney Sixers,wickets,9,N,NA,GC Joshua,MW Graham-Smith
1114888,Melbourne,20/01/2018,SR Watson,Melbourne Cricket Ground,0,Melbourne Stars,Sydney Thunder,Sydney Thunder,field,Sydney Thunder,wickets,7,N,NA,SA Lightbody,Geoff Davidson
1114889,Perth,20/01/2018,AC Agar,W.A.C.A. Ground,0,Perth Scorchers,Hobart Hurricanes,Perth Scorchers,field,Perth Scorchers,wickets,5,N,NA,SAJ Craig,DM Koch
1114890,Melbourne,22/01/2018,CA Ingram,Docklands Stadium,0,Melbourne Renegades,Adelaide Strikers,Melbourne Renegades,field,Adelaide Strikers,runs,26,N,NA,GC Joshua,MW Graham-Smith
1114891,Sydney,23/01/2018,JL Denly,Sydney Cricket Ground,0,Sydney Sixers,Melbourne Stars,Sydney Sixers,field,Sydney Sixers,wickets,5,N,NA,PJ Gillespie,AK Wilds
1114892,Canberra,24/01/2018,KW Richardson,Manuka Oval,0,Sydney Thunder,Melbourne Renegades,Sydney Thunder,field,Melbourne Renegades,runs,9,N,NA,JD Ward,SAJ Craig
1114893,Perth,25/01/2018,AC Voges,W.A.C.A. Ground,0,Perth Scorchers,Adelaide Strikers,Perth Scorchers,field,Perth Scorchers,wickets,4,N,NA,GJ Davidson,SA Lightbody
1114894,Melbourne,27/01/2018,KP Pietersen,Melbourne Cricket Ground,0,Melbourne Stars,Hobart Hurricanes,Melbourne Stars,field,Melbourne Stars,wickets,3,N,NA,PJ Gillespie,GA Abood
1114895,Brisbane,27/01/2018,TLW Cooper,"Brisbane Cricket Ground, Woolloongabba",0,Brisbane Heat,Melbourne Renegades,Brisbane Heat,field,Melbourne Renegades,runs,26,N,NA,GC Joshua,MW Graham-Smith
1114896,Perth,01/02/2018,MS Wade,Perth Stadium,0,Perth Scorchers,Hobart Hurricanes,Perth Scorchers,field,Hobart Hurricanes,runs,71,N,NA,GA Abood,SJ Nogajski
1114897,Adelaide,02/02/2018,TM Head,Adelaide Oval,0,Adelaide Strikers,Melbourne Renegades,Adelaide Strikers,bat,Adelaide Strikers,runs,1,N,NA,PJ Gillespie,SAJ Craig
1114898,Adelaide,04/02/2018,J Weatherald,Adelaide Oval,0,Adelaide Strikers,Hobart Hurricanes,Adelaide Strikers,bat,Adelaide Strikers,runs,25,N,NA,PJ Gillespie,SAJ Craig
1152511,Brisbane,19/12/2018,Rashid Khan,"Brisbane Cricket Ground, Woolloongabba",0,Brisbane Heat,Adelaide Strikers,Adelaide Strikers,field,Adelaide Strikers,wickets,5,N,NA,P Wilson,SD Fry
1152512,Melbourne,20/12/2018,Usman Shinwari,Docklands Stadium,0,Melbourne Renegades,Perth Scorchers,Melbourne Renegades,field,Melbourne Renegades,wickets,4,N,NA,GA Abood,SJ Nogajski
1152513,Canberra,21/12/2018,DR Sams,Manuka Oval,0,Sydney Thunder,Melbourne Stars,Melbourne Stars,field,Sydney Thunder,runs,15,N,D/L,SA Lightbody,AK Wilds
1152514,Sydney,22/12/2018,SNJ O'Keefe,Sydney Cricket Ground,0,Sydney Sixers,Perth Scorchers,Sydney Sixers,bat,Sydney Sixers,runs,17,N,NA,GJ Davidson,MW Graham-Smith
1152515,Carrara,22/12/2018,DJM Short,Carrara Oval,0,Brisbane Heat,Hobart Hurricanes,Brisbane Heat,field,Hobart Hurricanes,runs,15,N,NA,PJ Gillespie,JD Ward
1152516,Adelaide,23/12/2018,DT Christian,Adelaide Oval,0,Adelaide Strikers,Melbourne Renegades,Melbourne Renegades,field,Melbourne Renegades,wickets,5,N,NA,GC Joshua,SD Fry
1152517,Hobart,24/12/2018,DJM Short,Bellerive Oval,0,Hobart Hurricanes,Melbourne Stars,Hobart Hurricanes,field,Hobart Hurricanes,wickets,6,N,NA,SAJ Craig,SJ Nogajski
1152518,Sydney,24/12/2018,JC Buttler,Sydney Showground Stadium,0,Sydney Thunder,Sydney Sixers,Sydney Sixers,field,Sydney Thunder,runs,21,N,NA,GA Abood,AK Wilds
1152519,Perth,26/12/2018,JA Richardson,Perth Stadium,0,Perth Scorchers,Adelaide Strikers,Perth Scorchers,field,Perth Scorchers,wickets,7,N,NA,PJ Gillespie,GC Joshua
1152520,Sydney,27/12/2018,PSP Handscomb,Sydney Cricket Ground,0,Sydney Sixers,Melbourne Stars,Melbourne Stars,field,Melbourne Stars,wickets,5,N,NA,SA Lightbody,SAJ Craig
1152521,Hobart,28/12/2018,MS Wade,Bellerive Oval,0,Hobart Hurricanes,Sydney Thunder,Hobart Hurricanes,field,Hobart Hurricanes,wickets,7,N,NA,SD Fry,MW Graham-Smith
1152522,Melbourne,29/12/2018,BAD Manenti,Docklands Stadium,0,Melbourne Renegades,Sydney Sixers,Melbourne Renegades,field,Sydney Sixers,runs,33,N,NA,GC Joshua,SJ Nogajski
1152523,Launceston,30/12/2018,RP Meredith,Aurora Stadium,0,Hobart Hurricanes,Perth Scorchers,Hobart Hurricanes,field,Hobart Hurricanes,wickets,6,N,NA,AK Wilds,MW Graham-Smith
1152524,Adelaide,31/12/2018,PM Siddle,Adelaide Oval,0,Adelaide Strikers,Sydney Thunder,Adelaide Strikers,bat,Adelaide Strikers,runs,20,N,NA,GJ Davidson,GA Abood
1152525,Carrara,01/01/2019,CA Lynn,Carrara Oval,0,Brisbane Heat,Sydney Sixers,Sydney Sixers,field,Sydney Sixers,wickets,5,N,NA,PJ Gillespie,DM Koch
1152526,Melbourne,01/01/2019,MP Stoinis,Melbourne Cricket Ground,0,Melbourne Stars,Melbourne Renegades,Melbourne Stars,field,Melbourne Stars,wickets,7,N,NA,JD Ward,SAJ Craig
1152527,Sydney,02/01/2019,CJ Ferguson,Sydney Showground Stadium,0,Sydney Thunder,Perth Scorchers,Sydney Thunder,bat,Sydney Thunder,runs,1,N,NA,P Wilson,AK Wilds
1152528,Geelong,03/01/2019,J Weatherald,"Simonds Stadium, South Geelong, Victoria",0,Melbourne Renegades,Adelaide Strikers,Melbourne Renegades,field,Adelaide Strikers,runs,32,N,NA,MW Graham-Smith,GA Abood
1152529,Hobart,04/01/2019,DJM Short,Bellerive Oval,0,Hobart Hurricanes,Sydney Sixers,Hobart Hurricanes,field,Hobart Hurricanes,wickets,5,N,NA,JD Ward,SA Lightbody
1152530,Carrara,05/01/2019,MP Stoinis,Carrara Oval,0,Melbourne Stars,Sydney Thunder,Sydney Thunder,bat,Melbourne Stars,wickets,8,N,NA,GJ Davidson,GC Joshua
1152531,Perth,05/01/2019,Mujeeb Ur Rahman,Perth Stadium,0,Perth Scorchers,Brisbane Heat,Brisbane Heat,field,Brisbane Heat,wickets,5,N,NA,PJ Gillespie,AK Wilds
1152532,Adelaide,06/01/2019,JL Denly,Adelaide Oval,0,Adelaide Strikers,Sydney Sixers,Adelaide Strikers,bat,Sydney Sixers,wickets,6,N,NA,MW Graham-Smith,GA Abood
1152533,Melbourne,07/01/2019,SB Harper,Docklands Stadium,0,Melbourne Renegades,Hobart Hurricanes,Melbourne Renegades,field,Melbourne Renegades,wickets,6,N,NA,P Wilson,SA Lightbody
1152534,Sydney,08/01/2019,CA Lynn,Sydney Showground Stadium,0,Sydney Thunder,Brisbane Heat,Sydney Thunder,field,Brisbane Heat,runs,15,N,D/L,GJ Davidson,SAJ Craig
1152535,Melbourne,09/01/2019,AJ Tye,Melbourne Cricket Ground,0,Melbourne Stars,Perth Scorchers,Perth Scorchers,field,Perth Scorchers,wickets,6,N,NA,SD Fry,SJ Nogajski
1152536,Brisbane,10/01/2019,SB Harper,"Brisbane Cricket Ground, Woolloongabba",0,Brisbane Heat,Melbourne Renegades,Melbourne Renegades,field,Melbourne Renegades,wickets,8,N,NA,GC Joshua,SA Lightbody
1152537,Adelaide,11/01/2019,CA Ingram,Adelaide Oval,0,Adelaide Strikers,Melbourne Stars,Melbourne Stars,field,Adelaide Strikers,runs,41,N,NA,JD Ward,AK Wilds
1152538,Sydney,13/01/2019,SR Watson,Sydney Showground Stadium,0,Sydney Thunder,Adelaide Strikers,Sydney Thunder,bat,Sydney Thunder,runs,71,N,NA,GA Abood,SA Lightbody
1152539,Geelong,13/01/2019,M Bryant,Geelong Cricket Ground,0,Melbourne Renegades,Brisbane Heat,Melbourne Renegades,field,Brisbane Heat,runs,101,N,NA,PJ Gillespie,SAJ Craig
1152540,Perth,13/01/2019,CT Bancroft,Perth Stadium,0,Perth Scorchers,Sydney Sixers,Perth Scorchers,field,Perth Scorchers,wickets,7,N,NA,GC Joshua,SD Fry
1152541,Melbourne,14/01/2019,DJM Short,Melbourne Cricket Ground,0,Melbourne Stars,Hobart Hurricanes,Melbourne Stars,field,Hobart Hurricanes,runs,59,N,NA,JD Ward,MW Graham-Smith
1152542,Sydney,16/01/2019,KW Richardson,Sydney Cricket Ground,0,Sydney Sixers,Melbourne Renegades,Melbourne Renegades,field,Melbourne Renegades,wickets,7,N,NA,GJ Davidson,PJ Gillespie
1152543,Brisbane,17/01/2019,NA,"Brisbane Cricket Ground, Woolloongabba",0,Brisbane Heat,Sydney Thunder,Sydney Thunder,bat,NA,NA,NA,NA,NA,SAJ Craig,DM Koch
1152544,Perth,18/01/2019,GJ Bailey,Perth Stadium,0,Perth Scorchers,Hobart Hurricanes,Hobart Hurricanes,field,Hobart Hurricanes,wickets,4,N,NA,AK Wilds,MW Graham-Smith
1152545,Melbourne,19/01/2019,MP Stoinis,Docklands Stadium,0,Melbourne Renegades,Melbourne Stars,Melbourne Stars,field,Melbourne Stars,wickets,6,N,NA,PJ Gillespie,GC Joshua
1152546,Sydney,20/01/2019,JM Vince,Sydney Cricket Ground,0,Sydney Sixers,Brisbane Heat,Brisbane Heat,field,Sydney Sixers,runs,79,N,NA,JD Ward,SAJ Craig
1152547,Adelaide,21/01/2019,MS Wade,Adelaide Oval,0,Adelaide Strikers,Hobart Hurricanes,Adelaide Strikers,bat,Hobart Hurricanes,wickets,10,N,NA,P Wilson,SA Lightbody
1152548,Sydney,22/01/2019,HF Gurney,Sydney Showground Stadium,0,Sydney Thunder,Melbourne Renegades,Sydney Thunder,field,Melbourne Renegades,runs,12,N,NA,GJ Davidson,SAJ Craig
1152549,Moe,23/01/2019,BR Dunk,Ted Summerton Reserve,0,Melbourne Stars,Adelaide Strikers,Adelaide Strikers,field,Melbourne Stars,runs,44,N,NA,PJ Gillespie,MW Graham-Smith
